message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.561848])";"30";"turtlesim2.sim";"1694795429.794987416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.413043, y=11.113764])";"30";"turtlesim1.sim";"1694795429.791802740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.536973])";"30";"turtlesim3.sim";"1694795429.787023933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.536973])";"30";"turtlesim2.sim";"1694795429.778595236";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.433174, y=11.113764])";"30";"turtlesim1.sim";"1694795429.775550691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.512099])";"30";"turtlesim3.sim";"1694795429.770718200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.512099])";"30";"turtlesim2.sim";"1694795429.763258044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.453305, y=11.113764])";"30";"turtlesim1.sim";"1694795429.759308645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.487224])";"30";"turtlesim3.sim";"1694795429.754393487";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.487224])";"30";"turtlesim2.sim";"1694795429.746938388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.473436, y=11.113764])";"30";"turtlesim1.sim";"1694795429.743894658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.462350])";"30";"turtlesim3.sim";"1694795429.739012939";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.462350])";"30";"turtlesim2.sim";"1694795429.730727414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.493567, y=11.113764])";"30";"turtlesim1.sim";"1694795429.727617891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.437475])";"30";"turtlesim3.sim";"1694795429.722700917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.437475])";"30";"turtlesim2.sim";"1694795429.715087635";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.513698, y=11.113764])";"30";"turtlesim1.sim";"1694795429.711813208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.412601])";"30";"turtlesim3.sim";"1694795429.706923846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.412601])";"30";"turtlesim2.sim";"1694795429.698905629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.533829, y=11.113764])";"30";"turtlesim1.sim";"1694795429.695471235";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.387726])";"30";"turtlesim3.sim";"1694795429.690040567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.387726])";"30";"turtlesim2.sim";"1694795429.683199262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.553961, y=11.113764])";"30";"turtlesim1.sim";"1694795429.680046808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.362852])";"30";"turtlesim3.sim";"1694795429.674204357";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.362852])";"30";"turtlesim2.sim";"1694795429.667196704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.574092, y=11.113764])";"30";"turtlesim1.sim";"1694795429.663672966";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.337977])";"30";"turtlesim3.sim";"1694795429.658159773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.337977])";"30";"turtlesim2.sim";"1694795429.651075895";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.594223, y=11.113764])";"30";"turtlesim1.sim";"1694795429.647360122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.313103])";"30";"turtlesim3.sim";"1694795429.643101862";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.313103])";"30";"turtlesim2.sim";"1694795429.634995768";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.614354, y=11.113764])";"30";"turtlesim1.sim";"1694795429.632023943";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.288228])";"30";"turtlesim3.sim";"1694795429.626870317";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.288228])";"30";"turtlesim2.sim";"1694795429.618917793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.634485, y=11.113764])";"30";"turtlesim1.sim";"1694795429.615671390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.263354])";"30";"turtlesim3.sim";"1694795429.610608577";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.263354])";"30";"turtlesim2.sim";"1694795429.602682374";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.654616, y=11.113764])";"30";"turtlesim1.sim";"1694795429.599395479";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.238479])";"30";"turtlesim3.sim";"1694795429.594294700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.238479])";"30";"turtlesim2.sim";"1694795429.586610818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.674747, y=11.113764])";"30";"turtlesim1.sim";"1694795429.583149699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.213605])";"30";"turtlesim3.sim";"1694795429.578841176";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.213605])";"30";"turtlesim2.sim";"1694795429.571372023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.694878, y=11.113764])";"30";"turtlesim1.sim";"1694795429.567850643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.188730])";"30";"turtlesim3.sim";"1694795429.562457365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.188730])";"30";"turtlesim2.sim";"1694795429.555116143";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.715009, y=11.113764])";"30";"turtlesim1.sim";"1694795429.551577790";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.163856])";"30";"turtlesim3.sim";"1694795429.546994672";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.163856])";"30";"turtlesim2.sim";"1694795429.539064145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.735140, y=11.113764])";"30";"turtlesim1.sim";"1694795429.535395144";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.138981])";"30";"turtlesim3.sim";"1694795429.530559685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.138981])";"30";"turtlesim2.sim";"1694795429.522970018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.755271, y=11.113764])";"30";"turtlesim1.sim";"1694795429.519317983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.114107])";"30";"turtlesim3.sim";"1694795429.514323401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.114107])";"30";"turtlesim2.sim";"1694795429.506845119";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.775402, y=11.113764])";"30";"turtlesim1.sim";"1694795429.504086771";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.089232])";"30";"turtlesim3.sim";"1694795429.498178779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.089232])";"30";"turtlesim2.sim";"1694795429.490719016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.795533, y=11.113764])";"30";"turtlesim1.sim";"1694795429.487706655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.064358])";"30";"turtlesim3.sim";"1694795429.482972904";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.064358])";"30";"turtlesim2.sim";"1694795429.474647408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.815664, y=11.113764])";"30";"turtlesim1.sim";"1694795429.471399400";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.039483])";"30";"turtlesim3.sim";"1694795429.466648225";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.039483])";"30";"turtlesim2.sim";"1694795429.458567556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.835795, y=11.113764])";"30";"turtlesim1.sim";"1694795429.455259387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.014609])";"30";"turtlesim3.sim";"1694795429.450280883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=7.014609])";"30";"turtlesim2.sim";"1694795429.442530517";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.855926, y=11.113764])";"30";"turtlesim1.sim";"1694795429.440043573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.989734])";"30";"turtlesim3.sim";"1694795429.434047462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.989734])";"30";"turtlesim2.sim";"1694795429.427457354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.876057, y=11.113764])";"30";"turtlesim1.sim";"1694795429.423853624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.964860])";"30";"turtlesim3.sim";"1694795429.418678781";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.964860])";"30";"turtlesim2.sim";"1694795429.411302310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.896188, y=11.113764])";"30";"turtlesim1.sim";"1694795429.407691136";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.939985])";"30";"turtlesim3.sim";"1694795429.402444387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.939985])";"30";"turtlesim2.sim";"1694795429.395103525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.916319, y=11.113764])";"30";"turtlesim1.sim";"1694795429.391405482";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.915111])";"30";"turtlesim3.sim";"1694795429.387062217";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.915111])";"30";"turtlesim2.sim";"1694795429.378869287";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.936451, y=11.113764])";"30";"turtlesim1.sim";"1694795429.376062916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.890236])";"30";"turtlesim3.sim";"1694795429.371048830";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.890236])";"30";"turtlesim2.sim";"1694795429.362712956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.956582, y=11.113764])";"30";"turtlesim1.sim";"1694795429.359897920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.865362])";"30";"turtlesim3.sim";"1694795429.354540278";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.865362])";"30";"turtlesim2.sim";"1694795429.347472246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.976713, y=11.113764])";"30";"turtlesim1.sim";"1694795429.343605421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.840487])";"30";"turtlesim3.sim";"1694795429.338973428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.840487])";"30";"turtlesim2.sim";"1694795429.331296920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=1.996844, y=11.113764])";"30";"turtlesim1.sim";"1694795429.327413782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.815613])";"30";"turtlesim3.sim";"1694795429.322428283";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.815613])";"30";"turtlesim2.sim";"1694795429.315129117";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.016975, y=11.113764])";"30";"turtlesim1.sim";"1694795429.311128248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.790738])";"30";"turtlesim3.sim";"1694795429.306945899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.790738])";"30";"turtlesim2.sim";"1694795429.298878832";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.037106, y=11.113764])";"30";"turtlesim1.sim";"1694795429.295785634";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.765864])";"30";"turtlesim3.sim";"1694795429.290297517";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.765864])";"30";"turtlesim2.sim";"1694795429.282740182";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.057237, y=11.113764])";"30";"turtlesim1.sim";"1694795429.279313527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.740989])";"30";"turtlesim3.sim";"1694795429.274713793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.740989])";"30";"turtlesim2.sim";"1694795429.267472911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.077368, y=11.113764])";"30";"turtlesim1.sim";"1694795429.263896463";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.716115])";"30";"turtlesim3.sim";"1694795429.258285028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.716115])";"30";"turtlesim2.sim";"1694795429.250619522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.097499, y=11.113764])";"30";"turtlesim1.sim";"1694795429.247468405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.691240])";"30";"turtlesim3.sim";"1694795429.242406979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.691240])";"30";"turtlesim2.sim";"1694795429.234867869";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.117630, y=11.113764])";"30";"turtlesim1.sim";"1694795429.231799044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.666366])";"30";"turtlesim3.sim";"1694795429.226665954";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.666366])";"30";"turtlesim2.sim";"1694795429.219061269";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.137761, y=11.113764])";"30";"turtlesim1.sim";"1694795429.215665068";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.641491])";"30";"turtlesim3.sim";"1694795429.210413565";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.641491])";"30";"turtlesim2.sim";"1694795429.202969315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.157892, y=11.113764])";"30";"turtlesim1.sim";"1694795429.199417498";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.616617])";"30";"turtlesim3.sim";"1694795429.194175603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.616617])";"30";"turtlesim2.sim";"1694795429.187179363";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.178023, y=11.113764])";"30";"turtlesim1.sim";"1694795429.183633186";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.591742])";"30";"turtlesim3.sim";"1694795429.178428548";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.591742])";"30";"turtlesim2.sim";"1694795429.170514414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.198154, y=11.113764])";"30";"turtlesim1.sim";"1694795429.167950184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.566868])";"30";"turtlesim3.sim";"1694795429.162676242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.566868])";"30";"turtlesim2.sim";"1694795429.154869228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.218285, y=11.113764])";"30";"turtlesim1.sim";"1694795429.151216169";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.541993])";"30";"turtlesim3.sim";"1694795429.146860989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.541993])";"30";"turtlesim2.sim";"1694795429.139222512";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.238416, y=11.113764])";"30";"turtlesim1.sim";"1694795429.135403945";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.517119])";"30";"turtlesim3.sim";"1694795429.130091305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.517119])";"30";"turtlesim2.sim";"1694795429.122508629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.258547, y=11.113764])";"30";"turtlesim1.sim";"1694795429.119730629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.492244])";"30";"turtlesim3.sim";"1694795429.114406453";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.492244])";"30";"turtlesim2.sim";"1694795429.106945292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.278678, y=11.113764])";"30";"turtlesim1.sim";"1694795429.103118035";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.467370])";"30";"turtlesim3.sim";"1694795429.098732949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.467370])";"30";"turtlesim2.sim";"1694795429.091331614";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.298810, y=11.113764])";"30";"turtlesim1.sim";"1694795429.087299132";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.442495])";"30";"turtlesim3.sim";"1694795429.082017328";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.442495])";"30";"turtlesim2.sim";"1694795429.074605938";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.318941, y=11.113764])";"30";"turtlesim1.sim";"1694795429.071558351";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.417621])";"30";"turtlesim3.sim";"1694795429.066329339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.417621])";"30";"turtlesim2.sim";"1694795429.058940460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.339072, y=11.113764])";"30";"turtlesim1.sim";"1694795429.055913641";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.392746])";"30";"turtlesim3.sim";"1694795429.050626934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.392746])";"30";"turtlesim2.sim";"1694795429.043224054";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.359203, y=11.113764])";"30";"turtlesim1.sim";"1694795429.039183282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.367872])";"30";"turtlesim3.sim";"1694795429.034886637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.367872])";"30";"turtlesim2.sim";"1694795429.027095199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.379334, y=11.113764])";"30";"turtlesim1.sim";"1694795429.024098925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.342997])";"30";"turtlesim3.sim";"1694795429.018257752";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.342997])";"30";"turtlesim2.sim";"1694795429.010416280";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.399465, y=11.113764])";"30";"turtlesim1.sim";"1694795429.007940235";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.318123])";"30";"turtlesim3.sim";"1694795429.002280098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.318123])";"30";"turtlesim2.sim";"1694795428.995111907";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.419596, y=11.113764])";"30";"turtlesim1.sim";"1694795428.991688206";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.293248])";"30";"turtlesim3.sim";"1694795428.986195252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.293248])";"30";"turtlesim2.sim";"1694795428.978575106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.439727, y=11.113764])";"30";"turtlesim1.sim";"1694795428.975460002";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.268374])";"30";"turtlesim3.sim";"1694795428.970905753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.268374])";"30";"turtlesim2.sim";"1694795428.963209589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.459858, y=11.113764])";"30";"turtlesim1.sim";"1694795428.959998890";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.243499])";"30";"turtlesim3.sim";"1694795428.954176227";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.243499])";"30";"turtlesim2.sim";"1694795428.947079990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.479989, y=11.113764])";"30";"turtlesim1.sim";"1694795428.943589230";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.218625])";"30";"turtlesim3.sim";"1694795428.938239997";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.218625])";"30";"turtlesim2.sim";"1694795428.930838248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.500120, y=11.113764])";"30";"turtlesim1.sim";"1694795428.927749051";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.193750])";"30";"turtlesim3.sim";"1694795428.922553922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.193750])";"30";"turtlesim2.sim";"1694795428.915162422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.520251, y=11.113764])";"30";"turtlesim1.sim";"1694795428.912011724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.168876])";"30";"turtlesim3.sim";"1694795428.906815765";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.168876])";"30";"turtlesim2.sim";"1694795428.898818579";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.540382, y=11.113764])";"30";"turtlesim1.sim";"1694795428.895733507";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.144001])";"30";"turtlesim3.sim";"1694795428.890040843";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.144001])";"30";"turtlesim2.sim";"1694795428.882633449";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.560513, y=11.113764])";"30";"turtlesim1.sim";"1694795428.879385464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.119127])";"30";"turtlesim3.sim";"1694795428.875012348";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.119127])";"30";"turtlesim2.sim";"1694795428.867238958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.580644, y=11.113764])";"30";"turtlesim1.sim";"1694795428.863191314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.094252])";"30";"turtlesim3.sim";"1694795428.858340740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.094252])";"30";"turtlesim2.sim";"1694795428.851161160";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.600775, y=11.113764])";"30";"turtlesim1.sim";"1694795428.847921703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.069378])";"30";"turtlesim3.sim";"1694795428.842269573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.069378])";"30";"turtlesim2.sim";"1694795428.834432764";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.620906, y=11.113764])";"30";"turtlesim1.sim";"1694795428.831209845";"./src/turtle.cpp:update:260"
